,Headline,Sentiment
2594,Osinbajo jets to Accra for ECOWAS meeting - Punch Newspapers,0.0
2595,Iga Swiatek Post-Match Press Conference | Third Round | Wimbledon 2022 - Wimbledon,0.0
2596,2023: Political leaders who make false promises are fraudsters — Falana - Vanguard,-0.428571429
2597,Police arrest Ondo pastors for kidnapping 77 persons kids - Guardian Nigeria,-0.444444444
2598,Cristiano Ronaldo: Manchester United legend asks to leave club amid concerns over trophies and transfers - Sky Sports,-0.142857143
2599,Wike returns to Rivers after vacationing in Turkey - Daily Post Nigeria,0.0
2600,WION Fineprint | Crash in stock markets: Worst half year for billionaires - WION,-0.5
2601,Food prices’ll continue to rise in Nigeria other African countries — Ukraine - Punch Newspapers,0.1
2602,EKiti: Oni accuses INEC of delaying release of results to server to favour APC - Daily Post Nigeria,-0.076923077
2603,Only weak men beat their wives says Yul Edochie - TheCable,-0.375
2604,Mohamed Salah's Huge Contract Details Revealed He Could Earn More Than Previously Thought - SPORTbible,0.3
2605,We are set for Osun governorship election ― INEC - Tribune Online,0.0
2606,WAFCON 2022: All eyes on Super Falcons as 12 countries battle for honours in Morocco - Daily Post Nigeria,0.272727273
2607,Along For the Ride With David O'Doherty: This hilarious delight comes to TVNZ - Stuff,0.555555556
2608,Cricket: Broad bowls most expensive over in test cricket history - New Zealand Herald,0.0
2609,Jacinda Ardern meets Prince William in London hints at visit by European leaders - New Zealand Herald,0.0
2610,How Marists avoided large victim payouts despite huge wealth - Stuff,0.0
2611,Slower dearer harder: Is New Zealand broken? - Stuff,-0.142857143
2612,'My womb my choice': Brodie Kane shares abortion story to help other women - New Zealand Herald,0.166666667
2613,How women are being weaponised by the 'freedom' movement - Stuff,0.4
2614,Heather du Plessis-Allan: It's time to move on from Covid restrictions - New Zealand Herald,-0.2
2615,How is Auckland really faring in the housing market downturn? - Stuff,0.0
2616,All you need to know about Israel Adesanya's clash with Jared Cannonier at UFC 276 - Stuff,-0.222222222
2617,Countdown moves to phase out single use plastic produce bags - New Zealand Herald,0.181818182
2618,TAUSUG IN DOHA: Vacation - Minda News,0.0
2619,Players of the Month June 2022: Yordan Alvarez Kyle Schwarber - MLB.com,0.0
2620,Monkeypox cases triple in Europe; Africa concerned - The Manila Times,-0.25
2621,The Best Places To Use Grenades In Dust 2 - CS:GO - TheGamer,0.714285714
2622,YouTube Minecraft player Technoblade — now also known as Alex — dies from cancer - WUSF News,-0.4
2623,Volodymyr Zelenskiy condemns Russian strike on Odesa apartment building – video - The Guardian,-0.3
2624,New version of automated immigration clearance system being trialled at Woodlands Checkpoint - CNA,0.0
2625,Genshin Impact 2.8: Kazuha rerun Heizou arrives Diluc Fischl skins Primogem codes - Yahoo Singapore News,0.0
2626,Jamie Carragher says Liverpool had to 'bend' rules as Mo Salah contract details emerge - TEAMtalk,-0.166666667
2627,'He's a changed man': Cathay busker Jeff Ng's wife defends him as others spill on his 'entitled attitude' - AsiaOne,0.214285714
2628,Tesla Sales Slow as the Pandemic Hobbles Production - The New York Times,0.0
2629,Texas Supreme Court blocks order that resumed abortions - The Associated Press - en Español,0.181818182
2630,3 children mom found dead in Minnesota lake in 'potential homicide' officials say - CBS News,-0.416666667
2631,2022 NBA free agency tracker: Zach LaVine gets supermax; Jalen Brunson to Knicks; Celtics add Danilo Gallinari - CBS Sports,0.058823529
2632,Pete Arredondo resigns from Uvalde city council newspaper reports - CNN,-0.111111111
2633,Adele's boyfriend Rich Paul sits next to her ex-husband during festival gig - Page Six,0.333333333
2634,Kaitlin Armstrong murder suspect bail set at $3.5M after Costa Rica capture - Fox News,-0.25
2635,Cleveland Cavaliers Darius Garland agree to five-year rookie extension worth up to $231M agent says - ESPN,0.230769231
2636,Marshal of the Supreme Court asks Maryland officials to enforce anti-picketing laws - CNN,0.4
2637,For now wary US treads water with transformed COVID-19 - KSL.com,0.285714286
2638,UN condemns protesters who stormed Libya parliament - Al Jazeera English,-0.444444444
2639,Fourth of July travel: Hundreds of flights canceled on busy weekend - Fox Business,-0.1
2640,Israel Adesanya's Advice to Opponents: 'Do What Got You to the Dance' | UFC 276 - UFC - Ultimate Fighting Championship,-0.2
2641,Jayland Walker shooting: Protests continue; video released Sunday - USA TODAY,-0.3
2642,Musk meets pope uses Twitter to announce the audience - SFGATE,0.25
2643,Rihanna spotted on first public outing since welcoming baby with A$AP Rocky - Page Six,0.181818182
2644,Stranger Things season 4 finale reveals Vecna Mind Flayer secret | EW.com - Entertainment Weekly News,0.153846154
2645,Russian missiles kill at least 21 in Ukraine's Odesa region - The Associated Press,-0.333333333
2646,The Jan. 6 committee bet big with Cassidy Hutchinson. Did it pay off? - The Washington Post,0.0
2647,Monkeypox cases triple in Europe WHO says as African nations seek vaccines - ABC News,0.0
2648,Israel shoots down Hezbollah drones over Mediterranean - ABC News,-0.125
2649,Taylor Swift faces frightening incident - news.com.au,-0.166666667
2650,Stefanos Tsitsipas accuses Nick Kyrgios of bullying amid bitter slanging match - ABC News,-0.5
2651,Three Michael Jackson songs vanish - news.com.au,0.0
2652,NSW floods: Residents told to evacuate as Sydney braces for heavy rain - Sydney Morning Herald,-0.083333333
2653,A mangrove conservation project has improved lives and possibly the air in this Kenyan village - ABC News,0.363636364
2654,Fabio Jakobsen takes second stage of Tour de France as Wout van Aert claims yellow jersey - ABC News,0.0
2655,‘That’s a choice’: The glaring issue crippling Eels as fuming Arthur makes blunt admission - Fox Sports,-0.153846154
2656,Lindsay Lohan secretly weds fiance - news.com.au,0.0
2657,Pro-Russian officials targeted in three assassination attempts in Ukraine - 9News,-0.375
2658,Google to erase more user location information as abortion bans expand across US - 9News,0.0
2659,Russians press assault on eastern Ukraine Belarus accuses Kyiv of air strikes - ABC News,-0.416666667
2660,WhatsApp may soon let you hide your online status - Yahoo Finance,-0.111111111
2661,‘World first’ doughnut launches in Australia - news.com.au,0.166666667
2662,The Toucan icy pole was prolific 20 years ago but proof of its existence was hard to find - ABC News,-0.076923077
2663,NASA rolls huge Artemis 1 moon rocket off the launch pad (photos) - Space.com,0.181818182
2664,Flood devastated Northern Rivers schools face years before recovery - 9News,-0.222222222
2665,It’s Splitsville for Rupert Murdoch and Jerry Hall - The New Daily,0.0
2666,Victorian Labor MP Jane Garrett dies from cancer aged 49 - ABC News,-0.4
2667,2022-07-02 Game Tracker - Montreal Alouettes vs. Saskatchewan Roughriders (6225) - CFL.ca,0.0
2668,Title Change At WWE Money In The Bank - Wrestling Inc.,0.0
2669,RCMP shoot injure 22-year-old man on Shamattawa First Nation - CBC.ca,-0.333333333
2670,Missing 13-year-old Edmonton girl found alive in Oregon 41-year-old man arrested - Toronto Star,-0.25
2671,Ricky Martin faces restraining order in Puerto Rico - CP24 Toronto's Breaking News,0.0
2672,Man sexually assaulted woman he befriended at Toronto concert on Canada Day: police - CP24 Toronto's Breaking News,-0.142857143
2673,People planning to attend AIDS conference in Montreal still struggling to get visas - CFJC Today Kamloops,-0.181818182
2674,UFC 276 'Adesanya vs. Cannonier' Play-by-Play Results & Round Scoring - Sherdog.com,0.0
2675,Minions: The Rise of Gru Destroys Expectations with a Record-Setting Box Office Haul - CBR - Comic Book Resources,-0.076923077
2676,Zion Williamson Pelicans Agree To Five-Year $193M Extension - RealGM.com,0.125
2677,Uvalde Texas school police chief resigns from city council amid backlash over shooting response - CBC News,0.0
2678,Family mourns loss of 26-year-old son after downtown Toronto crash - Toronto | Globalnews.ca - Global News,-0.583333333
2679,This man arrived from Calgary 16 days ago. He is still looking for his bags at Toronto Pearson airport - CP24 Toronto's Breaking News,0.0
2680,Man stabbed other sprayed with bear mace at The Forks - CTV News Winnipeg,-0.222222222
2681,The Voyager Golden Record - Worldatlas.com,0.0
2682,TCL 30 XE 5G Smartphone Review - CGMagazine,0.0
2683,Rafael Nadal in 'angry' Wimbledon exchange over 'disrespect and etiquette' - Express,-0.625
2684,Ukraine war: Ukraine and Russia both claim control over Lysychansk - BBC,-0.25
2685,Adele's ex-husband Simon Konecki son Angelo and boyfriend Rich Paul seen together at her gig - Daily Mail,0.142857143
2686,Airport staff checks sped up amid 'disaster movie' scenes at Heathrow - The Guardian,-0.2
2687,Watchdog investigates firm behind Prince Charles's eco-village in Scotland - The Guardian,0.0
2688,Cristiano Ronaldo tells Manchester United he wants to leave - The Guardian,0.125
2689,DR ELLIE CANNON: What IS the truth about claims that HRT fights dementia and heart disease? - Daily Mail,-0.25
2690,Ian Rush's secret role revealed as Liverpool legend played key part in new Mohamed Salah deal - The Mirror,0.0
2691,Travis Barker breaks his silence after 'life threatening pancreatitis' as Kourtney Kardashian speaks - Daily Mail,-0.25
2692,Afghans feel betrayed as Taliban continues to ban girls attending secondary school - Sky News,-0.333333333
2693,New Genshin Impact 2.8 trailer teases Sumeru region - Gamepur,0.0
2694,Love Island fans floored as Gemma Owen connection to Casa Amor contestant uncovered - Liverpool Echo,0.230769231
2695,ITV Loose Women's Brenda Edwards taken to hospital as co-stars rush to support her - Liverpool Echo,-0.25
2696,Astronauts suffer 'significant' bone loss during space missions - raising concerns for future trips to Mars - Sky News,-0.4
2697,Stuart Broad takes unwanted record after bowling most expensive over in Test cricket history - Sky News,-0.166666667
2698,Harvard Developed AI Identifies the Shortest Path to Human Happiness - SciTechDaily,0.555555556
2699,Anita Okoye lists husband’s love nests seeks divorce - Vanguard,0.222222222
2700,Hantec Africa rewards Forex traders - Guardian Nigeria,0.285714286
2701,Ogundaisi's last shot in Ibadan film circle's 'warm seat' - Guardian Nigeria,0.2
2702,Usman gets PAWA noble patron of the Arts medal - Guardian Nigeria,0.555555556
2703,Broadcast content across borders - Guardian Nigeria,0.0
2704,Soul-stirring Reading with Fragile - THISDAY Newspapers,0.0
2705,NSIL and NAIA Zoom Meetings on African Security: The Issue of Russo-Ukrainian War and Afro - THISDAY Newspapers,0.0
2706,Nigeria lacks selfless charitable leaders says Shettima - Vanguard,0.0
2707,Atiku US trip delays PDP peace moves ex-VP plans meeting with Wike - Punch Newspapers,0.230769231
2708,D’Banj makes acting debut in new movie ‘Symphony’ set to premiere September - Vanguard,0.0
2709,WAFCON 2022: Hosts Morocco beat Burkina Faso in opening game - BBC,-0.111111111
2710,NASA and Roscosmos continue seat barter discussions - SpaceNews,0.0
2711,FIBA World Cup Qualifiers: Kida hails D'Tigers for clinching second-round ticket - Premium Times,0.166666667
2712,ASUU strike: Stakeholders express deep worry want immediate resolution - Vanguard,-0.1
2713,INEC monitors security situation ahead Osun guber poll – Yakubu - Vanguard,0.2
2714,How Ondo Pastor kidnapped 77 church members used rapture to deceive them – Police - Daily Post Nigeria,0.083333333
2715,US Initiates Monkeypox Vaccine Rollout: What to Know About the Disease and Its Symptoms - CNET,0.1
2716,2022 AWCON: Super Falcons to Face S/Africa in Group C Opener - TVC News Nigeria,0.272727273
2717,Live: 11 Covid-related deaths and 4924 cases today; experts warn of new BA.5 surge - New Zealand Herald,-0.153846154
2718,Screams heard fight with chairs witnessed before Auckland mall stabbing - Stuff,-0.444444444
2719,Travis Barker Kourtney Kardashian share health update to stop rumours - The News International,0.0
2720,Stormy weather expected this week while tropical moisture could increase flood risk later in winter - Stuff,-0.083333333
2721,UFC 276 live: Israel Adesanya v Jared Cannonier - Stuff,0.25
2722,The Hamilton section of the Waikato Expressway by the numbers - Stuff,0.0
2723,Te Hapara death: Homicide investigation after woman dies in Gisborne - New Zealand Herald,-0.636363636
2724,Dire Sydney weather warning: Leave now or 'you may be trapped' - New Zealand Herald,-0.7
2725,All Blacks survive early pressure to hand Irish six-try rout - 1News,0.0
2726,Wimbledon tennis: Kyrgios Tsitsipas drop bombs on each other in Wimbledon press conferences - New Zealand Herald,-0.166666667
2727,Cassidy Hutchinson: Sinister phone call before former White House aide's testimony to Congress - New Zealand Herald,-0.142857143
2728,NASA has found a solution to raise the space station without Russia's help - theinformant.co.nz,0.3
2729,'Don't hire friends' - Expert's advice after TVNZ host departs - New Zealand Herald,0.090909091
2730,Countdown axing plastic produce bags labelled 'great' - 1News,0.25
2731,14-man Wallabies rally to cut loose against England - 1News,-0.5
2732,Explosive behind-the-scenes secrets from Prince Andrew's trainwreck BBC interview - New Zealand Herald,0.0
2733,Devonport takes a dive as property values drop $247000 in six months - OneRoof,-0.111111111
2734,'Living in fear': Russian-occupied Ukraine hit by three separate assassination attempts as expert claims nation is 'withering' - New Zealand Herald,-0.1875
2735,Lindsay Lohan celebrates 36th birthday as married woman - 1News,0.375
2736,OVP satellite offices open in several cities - ABS-CBN News,-0.25
2737,Keegan Murray Drops 28 PTS In First Kings Action! - NBA,-0.125
2738,Upgrade Your Backyard With These 36 4th Of July Patio Furniture Sales - Forbes,0.0
2739,How Much Of A Threat Are Asteroids? - Worldatlas.com,-0.666666667
2740,NBA Rumors: Timberwolves pursued Kevin Durant before Rudy Gobert trade - NBC Sports,0.0
2741,No escalation of alert levels seen – OCTA - Philstar.com,0.142857143
2742,Esperon 2 others told: Answer red-tagging raps - Philstar.com,0.0
2743,Mazda MX-5 Cup 2022 | Round 9 - Road America | Livestream - The RACER Channel,0.0
2744,Art goes 'pop' at RWM - The Manila Times,0.0
2745,'At 6pm it feels like it's lunchtime': Low pay long hours driving away Singapore's young architect hopefuls - CNA,0.071428571
2746,Astronomers Identify ‘White Dwarf’ Star that Survived Massive Explosion - VOA Learning English,0.181818182
2747,Beach Road slashing victim: 'If I had died what would happen to my children?' - The Straits Times,-0.888888889
2748,Hundreds of flights axed as US kicks off long holiday weekend - CNA,0.0
2749,Ronaldo ‘asks to leave Man Utd’ if club receive ‘satisfactory offer’ this summer - Yahoo Singapore News,-0.076923077
2750,Para-athletes to receive higher cash rewards for medal wins at major Games - CNA,0.9
2751,Amazon slashed prices on Landworks mulchers and other yard tools — save up to $180 today only - Yahoo Singapore News,-0.083333333
2752,Gary Neville was wrong over Mohamed Salah but makes Liverpool jibe over new contract - TEAMtalk,-0.181818182
2753,Sexual health clinics need resources on monkeypox study shows - The Straits Times,0.0
2754,For pandas it's been two 'thumbs' up for millions of years - Dunya News,0.0
2755,UFC 276 play-by-play and live results - MMA Junkie,0.333333333
2756,Group wielding White nationalist flags march along Boston's Freedom Trail on July 4 weekend - CNN,0.153846154
2757,Lakers In Negotiations With Nets On Kyrie Irving Trade - Lakers Nation,0.0
2758,The iPhone's Next Breakthrough Features May Depend on These Technologies - CNET,0.375
2759,Ricky Martin faces restraining order in Puerto Rico - ABC News,0.0
2760,Adele gets emotional during London’s BTS Hyde Park Festival stops show to help fans - Fox News,0.4
2761,Report: Over 30 bodies some decomposed found in southern Indiana funeral home - FOX 59 Indianapolis,-0.1
2762,Pete Arredondo Uvalde School Police Chief Resigns from City Council - The New York Times,-0.083333333
2763,1 person dead in accident at Michigan air show involving jet-powered truck - ABC News,-0.454545455
2764,Thousands of Flights Are Delayed or Canceled as July 4 Travel Kicks Off - The New York Times,-0.181818182
2765,Ohio police officers shot fleeing Black man dozens of times lawyer says - Reuters.com,-0.083333333
2766,Travis Barker and Kourtney Kardashian break silence about hospitalization - CNN,-0.375
2767,Nick Kyrgios topples No. 4 seed Stefanos Tsitsipas in wild outburst-filled Wimbledon match - ESPN,0.0
2768,Russians press assault on eastern Ukrainian city - The Associated Press,-0.25
2769,Ex-Georgetown Tennis Coach Sentenced in Admissions Scandal - The New York Times,-0.555555556
2770,Biden urged to do more to defend abortion rights: ‘This is a five-alarm fire’ - The Guardian US,0.333333333
2771,Sunday shows preview: Cassidy Hutchinson gives bombshell testimony before Jan. 6 panel - The Hill,0.0
2772,Johnson delivers ’complete’ game as homecoming inspires big Warriors win: Big hits - Fox Sports,0.692307692
2773,Kyrgios branded 'very evil' by Tsitsipas after Wimbledon upset | 9 News Australia - 9 News Australia,-0.5
2774,Elon Musk shares odd family snap - news.com.au,-0.142857143
2775,Four new films to see in cinemas this week - The Irish Times,0.0
2776,Alexander Volkanovski Octagon Interview | UFC 276 - UFC - Ultimate Fighting Championship,-0.222222222
2777,Australia surpasses 10000 Covid deaths as authorities warn of another wave of infections - The Guardian,-0.555555556
2778,These Microbes Could Make You More Attractive to Mosquitoes Mice Study Finds - ScienceAlert,0.142857143
2779,India tailor murder: police arrest two alleged ‘masterminds’ - The Guardian,-0.666666667
2780,It's 2022. Why do we still not have waterproof phones? - Australia Today,0.0
2781,Time needed to probe 'shameful' war crimes - 7NEWS,-1.0
2782,Bilbies translocated from Currawinya National Park to Great Sandy Desert boost hopes for species' survival - ABC News,0.571428571
2783,Scorpio Horoscope for July 2022 - Susan Miller Astrology Zone - Astrology Zone,0.0
2784,Far from the Sun | StarDate Online - Stardate.org,0.0
2785,Israel Adesanya calls out Alex Pereira after lackluster decision win over Jared Cannonier in UFC 276 main eve… - MMA Fighting,0.2
2786,41-year-old man in custody after missing Edmonton teenager found in Oregon - Global News,-0.2
2787,Lost in space: Astronauts struggle to regain bone density - Hurriyet Daily News,-0.5
2788,Shocking impact drink has on boy’s body - news.com.au,-0.333333333
2789,Woj: The Pelicans believe Zion Williamson is at the center of their future | SportsCenter - ESPN,0.0
2790,Tesla (TSLA) announces just over 250000 deliveries – first down quarter in a long time - Electrek,-0.090909091
2791,ERs in Canada overwhelmed face closures - CTV News,0.0
2792,Saanich bank shootout: Duncan twins ID'd as men killed - Victoria - Times Colonist,-0.272727273
2793,The John Report: WWE Money in the Bank 2022 Review – TJR Wrestling - TJR Wrestling,0.0
2794,Rays’ doubleheader sweep highlights lack of rotation depth for Blue Jays - Sportsnet.ca,0.0
2795,Ricky Martin faces restraining order in Puerto Rico - CTV News,0.0
2796,Police identify victim of shooting in Port Coquitlam - CBC.ca,-0.571428571
2797,Pedestrian killed in Toronto collision identified - CP24 Toronto's Breaking News,-0.555555556
2798,Man Utd talked Cristiano Ronaldo 'out of making a scene' after first transfer request - Express,0.0
2799,Germany and Ireland denounce Boris Johnson's bid to ditch Northern Ireland protocol - The Guardian,-0.181818182
2800,Travis Barker reveals hospital stay for 'severe life-threatening pancreatitis' - Sky News,-0.4
2801,Israel Adesanya vs Jared Cannonier - UFC 276 LIVE: Start time live stream latest updates results - Daily Mail,0.25
2802,Security tests for new airport workers being completed in record time ministers claim despite travel disruption continuing - Sky News,0.0
2803,Singer Ricky Martin hit with restraining order in Puerto Rico - Sky News,0.0
2804,Chris Pincher: Disgraced MP 'incredibly drunk' on the night he is alleged to have groped two men - Sky News,-0.461538462
2805,Meghan and Harry 'insist' The Crown stop before Megxit but Netflix out for ‘pint of blood’ - Express,-0.3
2806,God of War Ragnarok Dev Sony Santa Monica Demands Respect After Unsavoury Week - Push Square,0.0
2807,Pump action? UK motorists await report on painful petrol prices - The Guardian,-0.3
2808,Watchdog to probe Boris Johnson's 40 'new hospitals' claims - The Independent,-0.25
2809,Mo Salah had lined up stunning Chelsea transfer before Liverpool agreed to smash wage structure in... - The Sun,0.416666667
2810,Carlos Sainz shines in Silverstone deluge to take British F1 GP pole - The Guardian,0.0
2811,Tesla deliveries fall due to China Covid shutdowns and supply shortages - Financial Times,-0.272727273
2812,More than a million pack London's streets for Pride parade - Reuters UK,0.0
2813,The Largest Alcohol Molecule Found in Space Yet May Be The Key to Star Formation - ScienceAlert,0.0
2814,Shiroro massacre: An entire battalion wiped out and Buhari still stays in Abuja - Vanguard,0.0
2815,Tonga volcano eruption triggered atmospheric waves that reached edge of space - The Indian Express,0.090909091
2816,Burna Boy @31: It’s raining balloons cakes praises - Vanguard,0.375
2817,My father’s untimely death most painful experience of my life — Actor Daniel K Daniel - Punch Newspapers,-0.333333333
2818,2023: I’m happy to run with Okowa – Atiku - Daily Post Nigeria,0.375
2819,Pro-youth candidates will be difficult to stop in 2023— Atedo Peterside - Vanguard,-0.25
2820,Why I can’t stop making reggae music –Buchi - Punch Newspapers,-0.111111111
2821,Police rescue 23 children 54 others camped in Ondo church nab pastor aides - Punch Newspapers,0.166666667
2822,The Guardian at 39… Refreshing the brand for better impact - Guardian Nigeria,0.285714286
2823,Ekweremadu: How court ruling on release of donor’s biodata violates NDPR - Punch Newspapers,-0.2
2824,Ariston goes renewable with water heaters saves 75% energy cost - Guardian Nigeria,0.1
2825,Nigeria Others Review Political Situation in Mali Guinea Burkina Faso - THISDAY Newspapers,0.181818182
2826,Where are God's challengers? - Guardian Nigeria,0.0
2827,Buhari Back in Abuja After 5-Day State Visit to Portugal - THISDAY Newspapers,0.111111111
2828,Oyetola will lose Osun gov re-election –Aregbesola’s ally Alimi - Punch Newspapers,-0.090909091
2829,'He's a freak' - All Blacks left in awe of Ardie Savea's try - 1News,-0.555555556
2830,NRL: New Zealand Warriors celebrate return to Mt Smart stadium by dispatching Wests Tigers - New Zealand Herald,0.266666667
2831,Travis Barker ended up 'in excruciating pain' from pancreatitis - Stuff,-0.285714286
2832,Christchurch stabbing: Victim's police officer son supported by Fijian and NZ colleagues - New Zealand Herald,-0.230769231
2833,Build busway alongside Northwestern Motorway before light rail says Auckland mayoral candidate Viv Beck - New Zealand Herald,0.0
2834,Dr Zac on the damaging health effects of energy drinks - New Zealand Herald,-0.1
2835,Human jaw bone likely from India found in renovations after being buried for 140 years - Stuff,0.4
2836,Sharemarket down 17.5% faces 'challenging' outlook - Stuff,-0.166666667
2837,Rotorua family terrified: Intruder wakes sleeping young girl by tapping on window - New Zealand Herald,-0.230769231
2838,Covid-19 update: 11 further deaths 4924 new community cases reported in New Zealand - RNZ,-0.181818182
2839,Homicide investigation launched after woman found dead in Gisborne - Newshub,-0.5
2840,'Are you dumb?' Nick Kyrgios in fiery outburst at umpire in Wimbledon win - Stuff,0.111111111
2841,Live updates: UFC 276 - Israel Adesanya v Jared Cannonier at Las Vegas - Newshub,0.181818182
2842,All Blacks v Ireland: Just what the doctor ordered - RNZ,0.0
2843,How Pandas Became Vegetarian Decoded After Discovery Of Fossils In China - NDTV,0.0
2844,Palace: No need to comment on Imelda birthday party at Malacañan - Philstar.com,0.0
2845,Bong Go ‘delighted’ over PBBM's recognition to athletes health care workers - Manila Bulletin,0.636363636
2846,UFC 276: Post-Fight Press Conference - UFC - Ultimate Fighting Championship,-0.25
2847,House lawmaker refiles absolute divorce bill - ABS-CBN News,0.0
2848,2022 WWE Money in the Bank results grades: Liv Morgan cashes in on Ronda Rousey wins SmackDown women's title - CBS Sports,0.25
2849,Biden invites Marcos to Washington despite US court contempt order - Rappler,0.1
2850,Japan consumers asked to accept higher prices for Philippine bananas - The Mainichi - The Mainichi,0.1
2851,Alfredo's Steak House closes shop after more than 50 yrs - ANCX,0.0
2852,Utah Jazz trade Rudy Gobert to Minnesota Timberwolves - pna.gov.ph,0.0
2853,UK envoy advises early application for visas due to high demand backlogs - CNN Philippines,0.0
2854,Like none other: Profound impact of conservative US Supreme Court - Philstar.com,0.75
2855,LAKERS vs HEAT | CALIFORNIA CLASSIC | FULL GAME HIGHLIGHTS - NBA,0.222222222
2856,Nora Aunor: My life and art I will continue to offer you - INQUIRER.net,0.0
2857,askST: Is tuberculosis more contagious than Covid-19? - The Straits Times,-0.166666667
2858,Random: Here's A Look At Masahiro Sakurai's Retro Video Game Collection - Nintendo Life,0.0
2859,Liverpool unveil Sadio Mané 'heir' as Jürgen Klopp has a major new option this season - Liverpool.com,0.0
2860,Cristiano Ronaldo requests Manchester United transfer to play in Champions League - sources - ESPN,0.454545455
2861,Contactless immigration clearance system being trialled at Woodlands Checkpoint - The Straits Times,0.0
2862,Crypto Fund CEO Reportedly Trying To Sell Bukit Timah Bungalow Company Put Under Liquidation - MS News,0.0
2863,Tanya Chua crowned best female singer at Taiwan's Golden Melody Awards for record 4th time - The Straits Times,0.4
2864,Israel Adesanya Octagon Interview | UFC 276 - UFC - Ultimate Fighting Championship,-0.222222222
2865,Updated NBA Free Agency Predictions and Landing Spots - Bleacher Report,0.111111111
2866,Multiple Officers Injured Two Civilians and Suspect Dead in Haltom City Shooting - NBC 5 Dallas-Fort Worth,-0.384615385
2867,Russia-Ukraine live news: Kyiv ‘fired missiles on Belarus’ - Al Jazeera English,0.0
2868,Tropical Storm Colin threatens a wet holiday weekend for Carolinas - WTVD-TV,-0.222222222
2869,Supreme Court Marshal Asks Officials to End Protests at Justices’ Homes - The New York Times,0.333333333
2870,Holiday getaway pushes US airport traffic to pandemic high - The Associated Press,0.2
2871,Trump hopes a 2024 run could take focus off January 6 hearings: NYT - Business Insider,0.4
2872,Are Nets Lakers talking Kyrie Irving and Joe Harris for Russell Westbrook picks? - Nets Daily,-0.166666667
2873,Ricky Martin Faces Restraining Order in Puerto Rico - Billboard,0.0
2874,Holiday travel chaos amid severe weather - ABC News,-0.5
2875,Jeffersonville police find decomposing bodies during funeral home investigation - WLKY Louisville,-0.090909091
2876,Elon Musk and 4 of His Sons Meet Pope Francis - E! NEWS,0.0
2877,Palestinians to let US examine bullet that killed Al Jazeera journalist Shireen Abu Akleh - CNN,-0.076923077
2878,NSW floods as it happened: Residents told to evacuate as floods hit Sydney - Sydney Morning Herald,-0.083333333
2879,Space news weekly recap: NASA CAPSTONE Martian 'Enchanted Lake' and more - The Indian Express,0.181818182
2880,Anthony Albanese makes historic visit to war-torn Ukraine - 9News,0.0
2881,Rory Lobb post-match v Port Adelaide | Round 13 - Docker TV,0.0
2882,Worried About a Recession? Here Are 8 Tips to Protect Your Finances - CNET,-0.666666667
2883,Inside an elite Melbourne men’s club decision to keep women out - The Age,0.111111111
2884,NSW reports second diphtheria case in unvaccinated child - Sydney Morning Herald,0.0
2885,Australia's Nick Kyrgios' Wimbledon Showdown With Stefanos Tsitsipas - The Project,0.0
2886,NRL Sunday AS IT HAPPENED: Raiders outraged after controversial end; Warriors win on return to Mt Smart Stadium; shock new role floated for Jack Wighton's Origin return; Maroons enforcer ruled out - Wide World of Sports,-0.074074074
2887,Kia Facing 'Rolex Aftermarket' Problem With EV6 In Australia - DMARGE,-0.25
2888,Protesters in Libya set fire to parliament building demand end to government corruption and constant power cuts - ABC News,-0.466666667
2889,Robert Irwin unrecognisable in glamorous photoshoot for Stellar magazine - PerthNow,0.375
2890,Explosion of life on Earth linked to heavy metal act at planet’s centre - The Guardian,0.0
2891,Sailors rescued from capsized yacht in heavy seas off Wollongong - 9News,0.222222222
2892,Movie’s unconventional tender love story - news.com.au,0.666666667
2893,Review announced into management at Launceston hospital in wake of damning commission of inquiry evidence - ABC News,-0.5
2894,New Zealand Warriors v Wests Tigers | Match Highlights | Round 16 2022 | NRL - NRL - National Rugby League,0.142857143
2895,COVID vaccine requirement to be scrapped for international arrivals - Sydney Morning Herald,0.0
2896,Blasts kill three near Ukraine border as separatists say city of Lysychansk under control - ABC News,-0.230769231
2897,RBA set to increase interest rates to 1.35% on Tuesday | 9 News Australia - 9 News Australia,0.2
2898,Doctors urge Ontario to open 4th doses of COVID-19 vaccine to all adults - CBC.ca,0.0
2899,Two dead four others injured in pair of crashes in Peel Region - CP24 Toronto's Breaking News,-0.538461538
2900,Xiaomi 12S Pro display camera charging details confirmed Dimensity 9000+ variant seemingly hinted - gizmochina,-0.153846154
2901,Perseverance Mars rover wind sensor damaged by pebbles but still operational - Space.com,-0.333333333
2902,Space oddity: Astronauts lose decades of bone mass in single year | Daily Sabah - Daily Sabah,-0.230769231
2903,Taylor Swift fan went viral after critique of ableist lyrics - Toronto Star,0.3
2904,The power of love: Why a 96-year-old man sold his Ontario house and moved to rural Newfoundland - CBC.ca,0.333333333
2905,Creator flagship for high performance: MSI Creator Z16P - Notebookcheck.net,0.25
2906,HIGHLIGHTS: Vancouver Whitecaps FC vs. Los Angeles Football Club | July 02 2022 - Major League Soccer,0.153846154
2907,UFC 276 results: Alex Pereira demolishes Sean Strickland with vicious first-round knockout - MMA Fighting,-0.333333333
2908,WhatsApp users might be able to hide their online status from select users soon - Republic World,-0.090909091
2909,Alberta inflation support coming Kenney tells radio show - CTV News Edmonton,0.181818182
